latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.80281,102.86599,332.01,0.41,0.37,2021-09-29,0616,N,nominal,2.0NRT,293.73,2.78,D
36.81343,102.08154,331.05,0.4,0.37,2021-09-29,0616,N,nominal,2.0NRT,297.1,3.68,D
36.84907,101.66466,332.34,0.39,0.36,2021-09-29,0616,N,nominal,2.0NRT,295.81,2.4,D
36.87297,101.80803,327.68,0.39,0.36,2021-09-29,0616,N,nominal,2.0NRT,296.93,1.41,D
37.45232,106.35841,334.18,0.57,0.43,2021-09-29,0616,N,nominal,2.0NRT,305.11,1.92,D
36.89761,101.65468,328.97,0.39,0.36,2021-09-29,0616,N,nominal,2.0NRT,293.85,1.69,D
38.05426,102.67175,336.65,0.42,0.37,2021-09-29,0618,N,low,2.0NRT,308.09,3.56,D
38.07072,102.53865,336.81,0.41,0.37,2021-09-29,0618,N,low,2.0NRT,311.41,2.95,D
38.13469,102.59812,345.12,0.42,0.37,2021-09-29,0618,N,nominal,2.0NRT,311,8.92,D
38.15991,102.65615,343.98,0.42,0.37,2021-09-29,0618,N,nominal,2.0NRT,310.73,4.44,D
38.1352,102.44314,337.32,0.41,0.37,2021-09-29,0618,N,low,2.0NRT,310.41,5.16,D
38.19936,102.50871,345.36,0.41,0.37,2021-09-29,0618,N,nominal,2.0NRT,310.24,4.06,D
38.19968,102.43125,338.69,0.41,0.37,2021-09-29,0618,N,nominal,2.0NRT,310.19,2.06,D
38.20835,102.44391,336.69,0.41,0.37,2021-09-29,0618,N,low,2.0NRT,311.53,2.44,D
38.32238,101.84183,347.54,0.4,0.37,2021-09-29,0618,N,nominal,2.0NRT,306.87,4.77,D
39.45488,110.4981,336.78,0.33,0.55,2021-09-29,0618,N,nominal,2.0NRT,305.14,4.37,D
39.50017,110.53963,336.01,0.33,0.56,2021-09-29,0618,N,nominal,2.0NRT,301.96,4.05,D
39.8583,106.90143,335.7,0.43,0.46,2021-09-29,0618,N,low,2.0NRT,307.08,4.54,D
39.86589,106.89017,337.51,0.43,0.46,2021-09-29,0618,N,nominal,2.0NRT,306.68,2.51,D
40.62002,109.7417,340.83,0.62,0.54,2021-09-29,0618,N,nominal,2.0NRT,312.42,29.95,D
40.625,109.7411,345.69,0.62,0.54,2021-09-29,0618,N,nominal,2.0NRT,303.99,14.68,D
40.62999,109.74053,331.33,0.62,0.54,2021-09-29,0618,N,low,2.0NRT,303.85,14.68,D
40.54259,106.83951,335.99,0.44,0.46,2021-09-29,0618,N,nominal,2.0NRT,308.94,3.79,D
40.75527,106.9372,342.44,0.44,0.46,2021-09-29,0618,N,nominal,2.0NRT,305.56,7.36,D
40.94362,108.55335,352.91,0.54,0.51,2021-09-29,0618,N,nominal,2.0NRT,304.22,12.5,D
40.98776,108.77451,334.5,0.55,0.51,2021-09-29,0618,N,nominal,2.0NRT,302.31,4.6,D
39.81592,98.53481,344.67,0.39,0.36,2021-09-29,0618,N,nominal,2.0NRT,310.93,14.1,D
40.88733,106.88314,353.9,0.44,0.46,2021-09-29,0618,N,nominal,2.0NRT,308.47,22.37,D
39.85348,98.57612,333.68,0.39,0.36,2021-09-29,0618,N,nominal,2.0NRT,306.29,2.54,D
40.88916,106.88503,339.96,0.44,0.46,2021-09-29,0618,N,nominal,2.0NRT,299.21,4.2,D
41.07829,107.47068,340.76,0.48,0.48,2021-09-29,0618,N,nominal,2.0NRT,304.25,2.91,D
41.15937,108.04304,351.71,0.51,0.49,2021-09-29,0618,N,nominal,2.0NRT,304.48,18.16,D
39.97958,97.65253,334,0.4,0.37,2021-09-29,0618,N,nominal,2.0NRT,304.91,1.35,D
40.51597,96.83655,334.26,0.41,0.37,2021-09-29,0618,N,nominal,2.0NRT,305.09,3.38,D
42.69956,93.5656,336.58,0.49,0.4,2021-09-29,0618,N,low,2.0NRT,309.3,3.63,D
42.69738,93.56524,338.48,0.49,0.4,2021-09-29,0618,N,nominal,2.0NRT,312.39,2.36,D
43.67665,95.00373,337.35,0.42,0.38,2021-09-29,0620,N,nominal,2.0NRT,309.2,1.67,D
43.68381,95.02314,340.45,0.42,0.38,2021-09-29,0620,N,nominal,2.0NRT,311.32,3.08,D
43.69459,95.00292,347.59,0.42,0.38,2021-09-29,0620,N,nominal,2.0NRT,317.04,6.52,D
44.46823,90.66655,335.6,0.39,0.44,2021-09-29,0620,N,nominal,2.0NRT,301.68,2.78,D
44.93078,78.91736,340.6,0.64,0.72,2021-09-29,0620,N,nominal,2.0NRT,284.34,6.42,D
44.94781,78.90134,367,0.64,0.72,2021-09-29,0620,N,high,2.0NRT,293.63,16.75,D
44.95118,78.91117,328.32,0.63,0.72,2021-09-29,0620,N,nominal,2.0NRT,292.18,16.75,D
44.95605,78.9035,338.37,0.64,0.72,2021-09-29,0620,N,nominal,2.0NRT,285.62,16.75,D
47.90853,86.43645,338.23,0.49,0.49,2021-09-29,0620,N,nominal,2.0NRT,300.81,10.14,D
47.91121,86.42783,339.91,0.49,0.49,2021-09-29,0620,N,nominal,2.0NRT,294.74,10.14,D
47.91074,86.43383,344.03,0.49,0.49,2021-09-29,0620,N,nominal,2.0NRT,301.45,13.98,D
47.90914,86.42757,340.28,0.49,0.49,2021-09-29,0620,N,nominal,2.0NRT,295.34,6.74,D
46.57234,81.44125,339.62,0.44,0.62,2021-09-29,0620,N,nominal,2.0NRT,292.01,5.76,D
46.58466,81.43977,367,0.44,0.62,2021-09-29,0620,N,high,2.0NRT,302.89,24.29,D
46.58632,81.44516,348.94,0.44,0.62,2021-09-29,0620,N,nominal,2.0NRT,292.2,22.78,D
46.58299,81.43439,357.59,0.44,0.62,2021-09-29,0620,N,nominal,2.0NRT,294.02,24.29,D
46.59164,81.44173,367,0.44,0.62,2021-09-29,0620,N,high,2.0NRT,294.87,15.9,D
53.76826,92.75621,326.16,0.39,0.36,2021-09-29,0622,N,nominal,2.0NRT,286.14,1.85,D
53.70132,91.09908,327.65,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,295.17,2.4,D
54.04022,92.60917,367,0.39,0.36,2021-09-29,0622,N,high,2.0NRT,292.25,9.54,D
54.03926,92.60339,337.3,0.39,0.36,2021-09-29,0622,N,nominal,2.0NRT,288.9,6.83,D
54.04346,92.60764,342.6,0.39,0.36,2021-09-29,0622,N,nominal,2.0NRT,289.94,9.54,D
54.0467,92.60611,338.28,0.39,0.36,2021-09-29,0622,N,nominal,2.0NRT,287.01,4.63,D
55.33337,90.26445,345.34,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,281.67,5.04,D
55.52306,91.24992,336.52,0.39,0.36,2021-09-29,0622,N,nominal,2.0NRT,282.3,5.76,D
55.50938,90.4876,329.15,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,287.01,8.13,D
55.5083,90.48147,331.84,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.01,8.13,D
55.51263,90.48582,332.47,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,288.97,8.13,D
55.51155,90.47968,345.15,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,287.56,8.13,D
55.64814,90.33397,341.85,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,287.37,8.01,D
55.65139,90.33219,345.3,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,285.88,8.01,D
55.64376,90.28928,328.45,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,284.99,1.58,D
55.65465,90.33041,328.52,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,284.29,6.01,D
55.64702,90.28749,328.29,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,282.62,3.6,D
55.65682,90.32248,355.91,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,295.12,15.45,D
55.65572,90.31635,330.68,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.14,15.45,D
55.65244,90.27774,326.9,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,284.63,2.38,D
55.65135,90.27161,343.9,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.22,5.13,D
55.65569,90.27592,327.89,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,283.53,2.38,D
55.66219,90.27227,351.71,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,287.03,9.71,D
55.6611,90.26612,330.81,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,283.31,2.83,D
55.71103,90.26537,327.61,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,283.89,2.2,D
55.71319,90.25739,330.02,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,283.5,4.36,D
55.84763,90.32234,338.12,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,283.81,2.77,D
55.93813,89.86196,341.79,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,292.51,15.9,D
55.94251,89.86635,336.28,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,293.58,16.18,D
55.94139,89.8601,334.86,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,292.42,16.18,D
55.93915,89.84762,326.6,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.89,16.89,D
55.94577,89.86449,328.72,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,284.16,16.18,D
55.94465,89.85824,349.43,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,287.88,16.18,D
55.94353,89.85199,352.58,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,289.53,16.89,D
55.94241,89.84575,343.74,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,303.97,16.89,D
55.94678,89.85012,367,0.4,0.37,2021-09-29,0622,N,high,2.0NRT,297.75,90.08,D
55.94903,89.86261,336.39,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,284.89,5.03,D
55.94791,89.85636,340.82,0.4,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.4,5.03,D
55.84351,89.26444,341.59,0.41,0.37,2021-09-29,0622,N,nominal,2.0NRT,286.3,5.47,D
56.36461,87.37329,338.65,0.44,0.38,2021-09-29,0622,N,nominal,2.0NRT,279.17,5.03,D
56.36798,87.37111,343.4,0.44,0.38,2021-09-29,0622,N,nominal,2.0NRT,276.61,4.91,D
56.46647,87.37524,327.26,0.44,0.38,2021-09-29,0622,N,nominal,2.0NRT,282.57,5.6,D
56.46983,87.37305,346.35,0.44,0.38,2021-09-29,0622,N,nominal,2.0NRT,283.2,5.6,D
59.67744,103.45711,341.09,0.5,0.49,2021-09-29,0625,N,nominal,2.0NRT,273.96,23.64,D
59.68198,103.45624,346.18,0.5,0.49,2021-09-29,0625,N,nominal,2.0NRT,285.27,23.64,D
59.6815,103.44751,327.85,0.5,0.49,2021-09-29,0625,N,nominal,2.0NRT,275.81,23.64,D
59.68653,103.45572,352.16,0.5,0.49,2021-09-29,0625,N,nominal,2.0NRT,275.56,13.14,D
60.42427,96.51363,333.67,0.47,0.4,2021-09-29,0625,N,nominal,2.0NRT,283.74,27.43,D
60.42786,96.51206,347.54,0.47,0.4,2021-09-29,0625,N,nominal,2.0NRT,302.17,27.43,D
60.42646,96.51266,338.08,0.47,0.4,2021-09-29,0625,N,nominal,2.0NRT,304.03,32.77,D
60.4256,96.50426,326.8,0.47,0.4,2021-09-29,0625,N,nominal,2.0NRT,282.61,32.77,D
60.43702,96.25335,344.6,0.46,0.39,2021-09-29,0625,N,nominal,2.0NRT,288.21,15.82,D
60.84462,97.3558,339.12,0.5,0.41,2021-09-29,0625,N,nominal,2.0NRT,291.31,18.23,D
60.871,97.27229,329.37,0.5,0.41,2021-09-29,0625,N,nominal,2.0NRT,282.11,13.57,D
60.98303,97.16095,340.77,0.49,0.41,2021-09-29,0625,N,nominal,2.0NRT,281.25,6.91,D
63.44664,80.98699,346.57,0.44,0.38,2021-09-29,0627,N,nominal,2.0NRT,276.76,11.9,D
64.18546,79.43369,327.59,0.45,0.39,2021-09-29,0627,N,nominal,2.0NRT,265.08,4.16,D
61.98001,68.57256,326.73,0.32,0.55,2021-09-29,0627,N,nominal,2.0NRT,273.44,1.91,D
64.93732,78.34377,328.65,0.45,0.39,2021-09-29,0627,N,nominal,2.0NRT,276.76,4.96,D
64.9365,78.33589,325.21,0.45,0.39,2021-09-29,0627,N,nominal,2.0NRT,274.2,2.83,D
64.68509,76.73158,342.9,0.49,0.4,2021-09-29,0627,N,nominal,2.0NRT,278.1,5.48,D
64.68472,76.72529,326.79,0.49,0.4,2021-09-29,0627,N,nominal,2.0NRT,278.25,2.47,D
64.88909,77.13852,337.25,0.48,0.4,2021-09-29,0627,N,nominal,2.0NRT,277.17,6.45,D
64.92018,77.1711,341.18,0.48,0.4,2021-09-29,0627,N,nominal,2.0NRT,277.97,10.72,D
64.91539,75.5524,333.83,0.51,0.41,2021-09-29,0627,N,nominal,2.0NRT,283.26,11.01,D
66.66458,80.45261,340.7,0.4,0.37,2021-09-29,0627,N,nominal,2.0NRT,289.98,35.63,D
67.2736,83.21008,333.04,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,281.83,10,D
67.27962,83.03632,339.66,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,283.66,10.27,D
67.28271,83.03291,335.62,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,277.43,15.65,D
67.3189,83.14119,331.49,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,277.47,2.95,D
67.33572,83.13247,330.48,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,281.1,7.88,D
67.51866,83.20918,328.12,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,277.17,4.91,D
67.55825,83.21588,326.11,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,278.53,8.73,D
67.5926,83.24764,339.96,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,279.82,7.13,D
67.59569,83.24421,342.08,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,278.26,7.13,D
66.45866,77.20976,339.87,0.44,0.38,2021-09-29,0627,N,nominal,2.0NRT,280.83,13.56,D
67.71231,83.47856,328.55,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,277.71,2.24,D
66.56294,77.29939,340.94,0.43,0.38,2021-09-29,0627,N,nominal,2.0NRT,278.47,8.39,D
67.74609,83.3707,326.92,0.38,0.36,2021-09-29,0627,N,nominal,2.0NRT,278.4,2.65,D
66.4944,76.66953,326.91,0.44,0.39,2021-09-29,0627,N,nominal,2.0NRT,278.38,2.29,D
66.8649,77.29829,326.71,0.43,0.38,2021-09-29,0627,N,nominal,2.0NRT,276.91,2.22,D
67.00219,76.10855,327.58,0.44,0.38,2021-09-29,0627,N,nominal,2.0NRT,277.18,2.25,D
67.8187,80.11099,326.56,0.39,0.36,2021-09-29,0627,N,nominal,2.0NRT,278.77,3.19,D
67.82175,80.10709,327.43,0.39,0.36,2021-09-29,0627,N,nominal,2.0NRT,276.02,2.83,D
67.82592,80.00705,337.95,0.39,0.36,2021-09-29,0627,N,nominal,2.0NRT,276.69,3.85,D
9.30054,80.16017,333.82,0.42,0.37,2021-09-29,0750,N,low,2.0NRT,292.84,5.14,D
9.37864,78.65222,330.7,0.48,0.4,2021-09-29,0750,N,nominal,2.0NRT,297.41,4.28,D
9.28941,77.82912,340.24,0.53,0.42,2021-09-29,0750,N,nominal,2.0NRT,302.51,5.71,D
9.62123,78.86276,341.73,0.47,0.39,2021-09-29,0750,N,nominal,2.0NRT,299.49,7.48,D
9.64131,77.68193,336.91,0.54,0.42,2021-09-29,0750,N,nominal,2.0NRT,301.42,2.36,D
9.92055,79.11516,336.25,0.45,0.39,2021-09-29,0750,N,low,2.0NRT,299.84,4.38,D
9.87086,78.25864,332.54,0.5,0.41,2021-09-29,0750,N,low,2.0NRT,301.7,7.31,D
11.03996,78.48885,333.44,0.47,0.4,2021-09-29,0752,N,low,2.0NRT,301.48,3.78,D
11.59727,79.66108,338.91,0.42,0.37,2021-09-29,0752,N,nominal,2.0NRT,295.74,3.89,D
15.0527,79.34429,330.74,0.4,0.37,2021-09-29,0752,N,nominal,2.0NRT,300.48,2.91,D
15.05607,79.34373,335.22,0.4,0.37,2021-09-29,0752,N,nominal,2.0NRT,300.37,4.05,D
14.92421,77.41425,347.64,0.47,0.4,2021-09-29,0752,N,nominal,2.0NRT,295.36,7.29,D
15.56501,80.14449,339.68,0.39,0.36,2021-09-29,0752,N,nominal,2.0NRT,298.12,6.35,D
64.3043,76.1283,339.03,0.48,0.48,2021-09-29,0805,N,nominal,2.0NRT,279.94,14.84,D
64.88986,77.13908,337.74,0.52,0.5,2021-09-29,0805,N,nominal,2.0NRT,278.57,6.43,D
64.92428,77.17612,327.29,0.52,0.5,2021-09-29,0805,N,nominal,2.0NRT,277.02,6.1,D
64.92377,77.16492,336.57,0.52,0.5,2021-09-29,0805,N,nominal,2.0NRT,276.62,6.1,D
64.95818,76.63458,339.76,0.5,0.49,2021-09-29,0805,N,nominal,2.0NRT,290.39,16.05,D
64.96274,76.63342,341.54,0.5,0.49,2021-09-29,0805,N,nominal,2.0NRT,278.93,16.05,D
64.91644,75.55544,337.31,0.47,0.48,2021-09-29,0805,N,nominal,2.0NRT,282.52,11.4,D
65.39197,82.41805,338.78,0.37,0.58,2021-09-29,0805,N,nominal,2.0NRT,277.31,3.33,D
65.39193,82.42059,349.53,0.37,0.58,2021-09-29,0805,N,nominal,2.0NRT,277.41,4.05,D
65.90726,77.24413,355.35,0.53,0.5,2021-09-29,0805,N,nominal,2.0NRT,280.84,15.15,D
65.90787,77.24619,340.61,0.53,0.5,2021-09-29,0805,N,nominal,2.0NRT,280.01,14.69,D
66.45958,77.20918,347,0.54,0.51,2021-09-29,0805,N,nominal,2.0NRT,280.54,11.76,D
66.56309,77.30003,342.88,0.54,0.51,2021-09-29,0805,N,nominal,2.0NRT,277.83,6.84,D
66.66213,80.45228,349.3,0.33,0.55,2021-09-29,0805,N,nominal,2.0NRT,281.44,7.92,D
66.66228,80.45998,356.73,0.33,0.55,2021-09-29,0805,N,low,2.0NRT,279.34,9.82,D
66.66746,80.4594,341.59,0.33,0.55,2021-09-29,0805,N,nominal,2.0NRT,275.77,9.82,D
66.66731,80.45167,352.42,0.33,0.55,2021-09-29,0805,N,nominal,2.0NRT,278.23,7.92,D
66.83383,77.27311,337.27,0.54,0.51,2021-09-29,0805,N,nominal,2.0NRT,278.23,5.01,D
66.83418,77.27715,344.4,0.54,0.51,2021-09-29,0805,N,nominal,2.0NRT,277.67,7.6,D
67.27526,83.20808,338.25,0.39,0.6,2021-09-29,0805,N,nominal,2.0NRT,278.19,2.76,D
67.33672,83.13317,350.9,0.39,0.6,2021-09-29,0805,N,nominal,2.0NRT,278.85,4.66,D
67.56081,83.21328,351.82,0.4,0.6,2021-09-29,0805,N,nominal,2.0NRT,281.39,5.26,D
67.59197,83.2444,338.62,0.4,0.6,2021-09-29,0807,N,nominal,2.0NRT,279.97,4.73,D
67.59757,83.24471,336.77,0.4,0.6,2021-09-29,0807,N,nominal,2.0NRT,276.34,4.25,D
44.85597,86.41241,334.23,0.42,0.61,2021-09-29,0758,N,nominal,2.0NRT,296.28,4.28,D
43.42104,67.48682,332.76,0.5,0.41,2021-09-29,0758,N,nominal,2.0NRT,300.4,4.52,D
45.13509,74.99685,336.22,0.41,0.37,2021-09-29,0758,N,nominal,2.0NRT,304.05,2.27,D
45.13918,75.00122,333.8,0.41,0.37,2021-09-29,0758,N,nominal,2.0NRT,299.57,26.38,D
45.39117,74.61037,337.78,0.41,0.37,2021-09-29,0758,N,nominal,2.0NRT,302.72,76.88,D
45.39049,74.60518,307.99,0.41,0.37,2021-09-29,0758,N,low,2.0NRT,310.63,69.26,D
46.5691,81.44352,347.28,0.5,0.49,2021-09-29,0801,N,nominal,2.0NRT,266.47,22.62,D
46.57412,81.44958,337.46,0.5,0.49,2021-09-29,0801,N,nominal,2.0NRT,273.37,22.62,D
46.57321,81.4362,337.13,0.5,0.49,2021-09-29,0801,N,nominal,2.0NRT,271.71,18.05,D
46.57367,81.44288,356.8,0.5,0.49,2021-09-29,0801,N,low,2.0NRT,277.29,22.62,D
46.58781,81.44769,345.64,0.5,0.49,2021-09-29,0801,N,nominal,2.0NRT,279.86,8.62,D
46.59238,81.44706,349.81,0.5,0.49,2021-09-29,0801,N,nominal,2.0NRT,277.9,8.62,D
43.17479,58.27301,367,0.44,0.63,2021-09-29,0801,N,high,2.0NRT,291.23,14.07,D
43.17591,58.27562,367,0.44,0.63,2021-09-29,0801,N,high,2.0NRT,291.83,9.56,D
43.17435,58.27044,354.4,0.44,0.63,2021-09-29,0801,N,nominal,2.0NRT,289.29,9.56,D
43.44882,58.57973,367,0.42,0.61,2021-09-29,0801,N,high,2.0NRT,294.29,15.24,D
43.44736,58.57475,339.59,0.42,0.61,2021-09-29,0801,N,nominal,2.0NRT,289.41,15.24,D
46.81947,74.93685,339.16,0.42,0.38,2021-09-29,0801,N,nominal,2.0NRT,286.74,6.22,D
45.25116,64.97379,332.59,0.39,0.44,2021-09-29,0801,N,nominal,2.0NRT,292.78,5.6,D
45.2501,64.96898,334,0.39,0.44,2021-09-29,0801,N,nominal,2.0NRT,291.42,2.19,D
45.25716,64.9817,332.92,0.39,0.44,2021-09-29,0801,N,low,2.0NRT,305.3,109.76,D
45.2561,64.97689,349.6,0.39,0.44,2021-09-29,0801,N,nominal,2.0NRT,294.35,10.93,D
45.25504,64.97207,333.24,0.39,0.44,2021-09-29,0801,N,nominal,2.0NRT,290.48,10.93,D
47.91388,86.43652,355.77,0.44,0.63,2021-09-29,0801,N,nominal,2.0NRT,297.94,9.8,D
47.91236,86.43433,352.67,0.44,0.63,2021-09-29,0801,N,nominal,2.0NRT,299.27,10.31,D
54.48682,91.89942,367,0.78,0.78,2021-09-29,0803,N,high,2.0NRT,290.8,28.04,D
55.26314,91.24722,355.49,0.73,0.76,2021-09-29,0803,N,nominal,2.0NRT,285.61,10.6,D
55.2636,91.23502,353.56,0.73,0.76,2021-09-29,0803,N,nominal,2.0NRT,285.87,10.6,D
55.33226,90.2067,328.27,0.67,0.73,2021-09-29,0803,N,nominal,2.0NRT,281.81,6.42,D
55.26548,91.24585,357.54,0.73,0.76,2021-09-29,0803,N,nominal,2.0NRT,285.42,12.08,D
55.26598,91.23361,357.78,0.73,0.76,2021-09-29,0803,N,low,2.0NRT,286.68,12.08,D
55.3384,90.20419,335.06,0.67,0.73,2021-09-29,0803,N,nominal,2.0NRT,281.07,5.21,D
55.40948,91.45136,351.41,0.74,0.76,2021-09-29,0803,N,nominal,2.0NRT,284.47,17.96,D
55.40896,91.46393,356.73,0.74,0.76,2021-09-29,0803,N,low,2.0NRT,287.76,36.5,D
55.48915,89.96687,348.11,0.65,0.73,2021-09-29,0803,N,nominal,2.0NRT,283.96,12.89,D
55.48883,89.97803,357.28,0.65,0.73,2021-09-29,0803,N,low,2.0NRT,284.95,12.89,D
55.50331,90.42253,352.33,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,285.8,11.63,D
55.50222,90.41428,346.71,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.58,9.24,D
55.52764,91.25131,337.54,0.73,0.76,2021-09-29,0803,N,nominal,2.0NRT,285.4,11.19,D
55.59626,90.29948,338.97,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,283.14,9.53,D
55.60314,90.30121,345.45,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,283.96,9.53,D
55.64461,90.30503,367,0.67,0.74,2021-09-29,0803,N,high,2.0NRT,296.92,63.15,D
55.64493,90.29373,342.55,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,283.91,23.51,D
55.60157,90.30123,355.03,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.44,9.17,D
55.64306,90.30495,367,0.67,0.74,2021-09-29,0803,N,high,2.0NRT,291.26,36.93,D
55.64848,90.35124,354.71,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,285.53,17.52,D
55.64959,90.31725,356.48,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,286.39,48.11,D
55.65034,90.29422,347.37,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,287.03,36.93,D
55.64997,90.30568,356.75,0.67,0.74,2021-09-29,0803,N,low,2.0NRT,287.84,36.93,D
55.65542,90.35128,350.58,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.22,8.25,D
55.65578,90.34008,333.66,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.7,8.25,D
55.65688,90.30639,356.63,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,284,11.7,D
55.65829,90.26214,356.43,0.67,0.73,2021-09-29,0803,N,nominal,2.0NRT,284,17.13,D
55.65795,90.27309,356.79,0.67,0.74,2021-09-29,0803,N,low,2.0NRT,286.19,27.6,D
55.66272,90.34028,337.1,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,282.57,8.25,D
55.72214,89.44016,357.41,0.62,0.71,2021-09-29,0803,N,low,2.0NRT,285.39,27.19,D
51.59112,55.48056,367,0.32,0.55,2021-09-29,0803,N,high,2.0NRT,292.88,6.52,D
55.72907,89.43138,335.54,0.62,0.71,2021-09-29,0803,N,nominal,2.0NRT,281.6,9.81,D
51.58988,55.47627,356.63,0.32,0.55,2021-09-29,0803,N,low,2.0NRT,289.88,6.52,D
51.59449,55.47277,330.36,0.32,0.55,2021-09-29,0803,N,nominal,2.0NRT,289.58,2.48,D
55.72034,90.27042,344.68,0.67,0.73,2021-09-29,0803,N,nominal,2.0NRT,282.28,11.33,D
55.74628,90.33064,347.31,0.67,0.74,2021-09-29,0803,N,nominal,2.0NRT,285.25,12.74,D
55.72417,89.4479,340.6,0.62,0.72,2021-09-29,0803,N,nominal,2.0NRT,280.99,13.37,D
55.72445,89.43781,356.3,0.62,0.71,2021-09-29,0803,N,low,2.0NRT,284.78,13.37,D
55.71959,90.26756,346.89,0.67,0.73,2021-09-29,0803,N,nominal,2.0NRT,282.75,6.8,D
55.83656,90.51956,348.03,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.47,14.38,D
55.8369,90.50851,357.56,0.68,0.74,2021-09-29,0803,N,low,2.0NRT,286.09,14.96,D
55.84316,90.53163,349.68,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.26,14.38,D
55.84351,90.52058,354.64,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,283.91,14.38,D
55.84384,90.5099,356.87,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.36,14.96,D
55.83443,90.50823,354.64,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.36,15.62,D
55.8406,90.53139,336.62,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,283.76,8.71,D
55.84099,90.5202,354.73,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,284.84,19.53,D
55.84137,90.50941,356.43,0.68,0.74,2021-09-29,0803,N,low,2.0NRT,285.18,19.53,D
55.84756,90.53218,327.86,0.68,0.74,2021-09-29,0803,N,nominal,2.0NRT,282.76,8.71,D
55.93755,89.85217,328.4,0.64,0.72,2021-09-29,0803,N,nominal,2.0NRT,283.85,5.09,D
55.938,89.85468,333.95,0.64,0.72,2021-09-29,0803,N,nominal,2.0NRT,284.18,4.91,D
51.87338,54.76456,325.17,0.33,0.56,2021-09-29,0803,N,nominal,2.0NRT,283.66,1.05,D
51.87489,54.76003,330.79,0.33,0.56,2021-09-29,0803,N,nominal,2.0NRT,284.05,2.49,D
56.33341,87.56218,327.76,0.53,0.67,2021-09-29,0803,N,nominal,2.0NRT,277.77,4.62,D
