latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.203018,22.620852,334.54,0.41,0.37,2021-04-07,1100,N,VIIRS,n,1,287.1,3.49,D,0
48.761978,25.802782,325.44,0.39,0.36,2021-04-07,1100,N,VIIRS,n,1,289.67,2.82,D,0
50.027966,33.176811,340.82,0.43,0.46,2021-04-07,1100,N,VIIRS,n,1,295.03,3.45,D,0
50.067978,33.47979,329.68,0.44,0.46,2021-04-07,1100,N,VIIRS,n,1,286.3,2.36,D,0
50.501709,33.86615,352.54,0.46,0.47,2021-04-07,1100,N,VIIRS,n,1,287.71,11.87,D,0
51.530216,34.215317,334.03,0.49,0.48,2021-04-07,1100,N,VIIRS,n,1,284.48,4.78,D,0
49.760441,26.780645,325.06,0.42,0.61,2021-04-07,2312,N,VIIRS,n,1,269.93,2.79,N,0
49.754719,26.780348,301.77,0.42,0.61,2021-04-07,2312,N,VIIRS,n,1,268.57,1.36,N,0
49.759472,26.78389,336.83,0.42,0.61,2021-04-07,2318,N,VIIRS,n,1,270.23,2.46,N,0
48.74699,26.604095,310.17,0.42,0.61,2021-04-07,2318,N,VIIRS,n,1,271.2,1.32,N,2
48.166454,30.618467,326.22,0.55,0.51,2021-04-07,2318,N,VIIRS,n,1,272.19,6.36,N,2
50.230152,31.411665,304.39,0.35,0.56,2021-04-08,0054,N,VIIRS,n,1,270.54,1.19,N,0
50.542648,26.259159,304.74,0.42,0.46,2021-04-08,0054,N,VIIRS,n,1,273.39,1.92,N,2
49.759186,26.786734,323.48,0.47,0.48,2021-04-08,0054,N,VIIRS,n,1,270.27,1.92,N,0
49.755066,26.784206,298.51,0.47,0.48,2021-04-08,0054,N,VIIRS,n,1,268.49,1.92,N,0
48.167152,30.617098,309.15,0.37,0.58,2021-04-08,0054,N,VIIRS,n,1,269.55,1.12,N,2
48.165707,30.621971,301.85,0.37,0.58,2021-04-08,0054,N,VIIRS,n,1,270.14,1.12,N,2
48.748425,26.604025,300.2,0.49,0.49,2021-04-08,0054,N,VIIRS,n,1,271.04,1.37,N,2
48.974861,24.712074,304.61,0.41,0.45,2021-04-08,0054,N,VIIRS,n,1,271.43,0.67,N,2
44.829639,34.9132,327.34,0.73,0.76,2021-04-08,0054,N,VIIRS,n,1,277.54,5.48,N,3
44.83456,34.899616,300.47,0.72,0.76,2021-04-08,0054,N,VIIRS,n,1,275.74,5.42,N,0
48.763107,37.845016,339.94,0.47,0.64,2021-04-08,0900,N,VIIRS,n,1,269.52,6.08,D,0
45.311779,28.780334,336.45,0.41,0.37,2021-04-08,1042,N,VIIRS,n,1,297.47,8.47,D,3
46.266415,30.429148,325.59,0.38,0.36,2021-04-08,1042,N,VIIRS,n,1,267.37,1.95,D,0
48.438377,33.422749,329.24,0.43,0.38,2021-04-08,1042,N,VIIRS,n,1,281.94,4.34,D,0
49.052139,33.782372,325.6,0.44,0.39,2021-04-08,1042,N,VIIRS,n,1,285.48,5.9,D,0
48.445866,25.34511,328.16,0.45,0.39,2021-04-08,1042,N,VIIRS,n,1,281.58,4.35,D,0
49.129688,25.607882,329.46,0.44,0.38,2021-04-08,1042,N,VIIRS,n,1,287.9,2.48,D,0
49.133099,25.606379,350.45,0.44,0.38,2021-04-08,1042,N,VIIRS,n,1,288.88,10.61,D,0
49.136513,25.604872,353.18,0.44,0.38,2021-04-08,1042,N,VIIRS,n,1,289.6,10.61,D,0
49.999706,28.364645,333.03,0.39,0.36,2021-04-08,1042,N,VIIRS,n,1,284.85,3.18,D,0
50.296982,26.290098,326.91,0.41,0.37,2021-04-08,1042,N,VIIRS,n,1,281.26,2.25,D,0
51.862469,32.258434,333.31,0.43,0.38,2021-04-08,1042,N,VIIRS,n,1,280.09,3.05,D,0
49.968983,35.261822,297.29,0.57,0.52,2021-04-08,2254,N,VIIRS,n,1,269.28,0.91,N,0
48.745094,26.603893,298.82,0.69,0.74,2021-04-08,2254,N,VIIRS,n,1,269.4,1.96,N,2
48.533012,34.624054,300.21,0.6,0.53,2021-04-08,2254,N,VIIRS,n,1,275.56,2.78,N,3
48.47308,34.967434,298.11,0.57,0.52,2021-04-08,2254,N,VIIRS,n,1,274.28,1.06,N,2
48.167408,37.701321,329.58,0.43,0.46,2021-04-08,2254,N,VIIRS,n,1,274.18,5.18,N,2
48.167271,30.614834,317.15,0.45,0.63,2021-04-08,2254,N,VIIRS,n,1,270.48,1.83,N,2
48.164318,30.613607,306.22,0.45,0.63,2021-04-08,2254,N,VIIRS,n,1,271.7,1.67,N,2
48.164177,30.619652,301.36,0.45,0.63,2021-04-08,2254,N,VIIRS,n,1,270.07,1.67,N,2
47.885929,33.448345,297.86,0.33,0.56,2021-04-08,2254,N,VIIRS,n,1,272.41,1.57,N,2
47.877396,33.405807,296.09,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,275.19,1.85,N,3
47.876991,33.414989,295.37,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,276.89,1.19,N,3
47.870392,33.446686,334.36,0.33,0.56,2021-04-08,2254,N,VIIRS,n,1,275.75,3.35,N,2
47.873611,33.373051,303.12,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,274.64,0.72,N,2
47.87281,33.391441,311.32,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,274.58,1.58,N,2
47.870796,33.437462,305.49,0.33,0.56,2021-04-08,2254,N,VIIRS,n,1,273.41,1.08,N,2
47.867622,33.390823,306.52,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,272.63,0.73,N,2
47.841866,33.383236,295.16,0.34,0.56,2021-04-08,2254,N,VIIRS,n,1,274.42,0.88,N,3
47.627918,34.329048,319.82,0.6,0.53,2021-04-08,2254,N,VIIRS,n,1,274,2.12,N,2
48.489376,34.978077,317.4,0.35,0.57,2021-04-09,0036,N,VIIRS,n,1,273.75,2.02,N,3
48.532257,34.649658,367,0.34,0.56,2021-04-09,0036,N,VIIRS,h,1,274.5,5.49,N,3
50.542088,26.261646,302.43,0.44,0.39,2021-04-09,0036,N,VIIRS,n,1,273.89,1.14,N,0
47.867855,35.158588,297.11,0.37,0.58,2021-04-09,0036,N,VIIRS,n,1,265.78,1.26,N,3
47.86644,35.163307,304.97,0.37,0.58,2021-04-09,0036,N,VIIRS,n,1,263.09,1.26,N,3
47.627232,34.326859,319.41,0.35,0.57,2021-04-09,0036,N,VIIRS,n,1,272.12,1.89,N,2
47.878963,33.41151,323.67,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,275.16,3.73,N,3
47.874294,33.408585,300.33,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,273.22,2.76,N,3
47.87188,33.397705,297.64,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,273.4,2.16,N,2
47.879211,33.412579,308.39,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,274.66,2.59,N,3
47.874546,33.409637,310.14,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,273.49,2.59,N,3
47.86964,33.387779,300.8,0.63,0.54,2021-04-09,0036,N,VIIRS,n,1,273.76,2.26,N,2
48.166981,30.620581,304.52,0.47,0.48,2021-04-09,0036,N,VIIRS,n,1,269.32,1.56,N,2
48.162807,30.618259,300.16,0.47,0.48,2021-04-09,0036,N,VIIRS,n,1,273.39,2.5,N,2
45.445095,29.305408,332.42,0.55,0.42,2021-04-09,1024,N,VIIRS,n,1,293.83,5.72,D,0
47.869381,33.390942,344.66,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,286.41,5.15,D,2
47.872662,33.389736,330.67,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,284.47,3.74,D,2
48.523983,34.654598,331.35,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,285.97,1.73,D,3
48.532993,34.646053,329.5,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,289.19,1.62,D,3
48.668831,34.661407,335.72,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,292.04,4.82,D,3
48.668041,34.656246,334.04,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,295.22,4.82,D,3
48.672096,34.660275,334.18,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,292.27,7.23,D,3
48.671307,34.655113,354.82,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,295.76,7.23,D,3
48.741821,33.797066,325.59,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,287.64,2.13,D,0
48.923969,33.653103,328.43,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,288.98,2.86,D,0
48.956463,33.435097,330.63,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,292.59,2.26,D,0
48.996243,33.064735,332.69,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,294.82,1.49,D,0
49.545033,35.697315,344.89,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,287.13,5.47,D,0
49.84922,36.703648,332.05,0.41,0.37,2021-04-09,1024,N,VIIRS,n,1,274.13,2.58,D,0
50.087612,36.981846,333.48,0.41,0.37,2021-04-09,1024,N,VIIRS,n,1,291.26,5.98,D,0
50.091011,36.980782,328.26,0.41,0.37,2021-04-09,1024,N,VIIRS,n,1,292.02,2.73,D,0
49.019096,29.880653,335.74,0.45,0.39,2021-04-09,1024,N,VIIRS,n,1,287.69,4.87,D,0
49.953564,34.867729,345.17,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,284.38,9.79,D,0
48.308514,25.981709,346.47,0.43,0.46,2021-04-09,1024,N,VIIRS,n,1,291.44,12.75,D,0
48.257065,25.669687,340.14,0.44,0.46,2021-04-09,1024,N,VIIRS,n,1,296.05,12.91,D,0
48.394344,26.076962,330.09,0.42,0.45,2021-04-09,1024,N,VIIRS,n,1,291.9,2.62,D,0
48.554752,25.496653,341.66,0.44,0.46,2021-04-09,1024,N,VIIRS,n,1,298.79,10.82,D,0
48.553356,25.49081,329.98,0.44,0.46,2021-04-09,1024,N,VIIRS,n,1,294.59,10.82,D,0
50.53331,34.894939,326.98,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,290.19,2.82,D,0
48.65789,24.850702,328.45,0.46,0.47,2021-04-09,1024,N,VIIRS,n,1,290.48,3.09,D,0
48.65823,24.848751,325.8,0.46,0.47,2021-04-09,1024,N,VIIRS,n,1,289.72,2.92,D,0
50.476265,33.531059,328.62,0.38,0.36,2021-04-09,1024,N,VIIRS,n,1,286.77,1.42,D,0
48.738529,24.734182,342.63,0.47,0.48,2021-04-09,1024,N,VIIRS,n,1,290.09,5.17,D,0
48.673344,24.450039,326.46,0.48,0.48,2021-04-09,1024,N,VIIRS,n,1,291.27,3.27,D,0
48.738316,24.733917,342.32,0.47,0.48,2021-04-09,1024,N,VIIRS,n,1,290.13,4.36,D,0
48.791073,24.888939,325.94,0.46,0.47,2021-04-09,1024,N,VIIRS,n,1,293.25,4.74,D,0
48.789555,24.882812,335.59,0.46,0.47,2021-04-09,1024,N,VIIRS,n,1,295.03,4.86,D,0
48.827839,24.847771,325.61,0.46,0.47,2021-04-09,1024,N,VIIRS,n,1,290.52,1.97,D,0
48.790051,24.180334,332.82,0.49,0.49,2021-04-09,1024,N,VIIRS,n,1,288.72,2.74,D,0
50.878563,34.270397,329.19,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,295.77,2.78,D,0
50.881828,34.269192,343.62,0.39,0.36,2021-04-09,1024,N,VIIRS,n,1,295.15,2.78,D,0
48.983616,24.179066,345.15,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,289.32,11.63,D,0
48.916744,23.858635,342.45,0.5,0.49,2021-04-09,1024,N,VIIRS,n,1,288.18,6.15,D,0
49.031956,24.237278,336.61,0.48,0.48,2021-04-09,1024,N,VIIRS,n,1,293,132.89,D,0
49.133949,24.363054,341.26,0.47,0.48,2021-04-09,1024,N,VIIRS,n,1,292.85,8.98,D,0
49.797867,26.962765,339.47,0.54,0.42,2021-04-09,1024,N,VIIRS,n,1,280.95,6.15,D,0
49.447807,23.551613,325.18,0.5,0.49,2021-04-09,1024,N,VIIRS,n,1,287.56,2.88,D,0
49.45208,23.549135,341.39,0.5,0.49,2021-04-09,1024,N,VIIRS,n,1,284.75,7.67,D,0
49.525635,23.743986,331.82,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,287.37,3.35,D,0
49.524021,23.73756,339.68,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,291.59,12.19,D,0
49.524158,23.7456,330.24,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,288.33,4.44,D,0
49.522514,23.739193,338.94,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,289.95,4.44,D,0
49.525082,23.730268,328.64,0.49,0.48,2021-04-09,1024,N,VIIRS,n,1,286.64,2.39,D,0
51.225067,27.311357,329.44,0.49,0.4,2021-04-09,1024,N,VIIRS,n,1,280.47,3.55,D,0
48.385509,26.326334,367,0.52,0.67,2021-04-09,1206,N,VIIRS,h,1,297.09,7.38,D,0
48.391796,26.326914,340.91,0.52,0.67,2021-04-09,1206,N,VIIRS,n,1,288.93,7.38,D,0
48.388802,26.325947,367,0.52,0.67,2021-04-09,1206,N,VIIRS,h,1,294.61,12.73,D,0
48.424187,25.064533,340.01,0.46,0.63,2021-04-09,1206,N,VIIRS,n,1,288.09,5.09,D,0
48.536572,25.687435,331.73,0.49,0.65,2021-04-09,1206,N,VIIRS,n,1,293.98,2.98,D,0
48.657444,24.848104,332.59,0.45,0.63,2021-04-09,1206,N,VIIRS,n,1,290.06,7.1,D,0
48.660664,24.847775,336.22,0.45,0.63,2021-04-09,1206,N,VIIRS,n,1,290.47,2.87,D,0
48.765629,25.10393,327.57,0.46,0.64,2021-04-09,1206,N,VIIRS,n,1,290.14,2.52,D,0
48.76833,25.121529,328.82,0.46,0.64,2021-04-09,1206,N,VIIRS,n,1,290.7,3.73,D,0
48.768082,25.102055,335.74,0.46,0.64,2021-04-09,1206,N,VIIRS,n,1,291.98,3.9,D,0
48.842934,24.937929,325.17,0.46,0.63,2021-04-09,1206,N,VIIRS,n,1,289.68,2.86,D,0
48.865349,25.212837,341.48,0.47,0.64,2021-04-09,1206,N,VIIRS,n,1,291.59,5.21,D,0
48.980747,24.331406,341.55,0.43,0.62,2021-04-09,1206,N,VIIRS,n,1,287.45,5.76,D,0
48.983749,24.183752,335.74,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,286.29,3.57,D,0
49.037014,24.254107,342.27,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,287.68,7.17,D,0
49.036743,24.241991,329.97,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,286.3,4.79,D,0
49.03688,24.248055,367,0.42,0.61,2021-04-09,1206,N,VIIRS,l,1,289.4,7.17,D,0
49.04277,24.253855,336.24,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,285.43,5.59,D,0
49.042629,24.247799,350.5,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,285.04,5.59,D,0
49.203476,25.038221,341.89,0.46,0.64,2021-04-09,1206,N,VIIRS,n,1,289.54,5.45,D,0
49.19994,24.559141,333.08,0.44,0.62,2021-04-09,1206,N,VIIRS,n,1,285.3,1.44,D,0
49.181808,24.560669,353.11,0.44,0.62,2021-04-09,1206,N,VIIRS,n,1,287.05,10.34,D,0
49.206425,25.033484,335.53,0.46,0.64,2021-04-09,1206,N,VIIRS,n,1,289.65,6.55,D,0
49.233318,24.220764,332.38,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,286.01,3.87,D,0
49.233189,24.214785,345.68,0.42,0.61,2021-04-09,1206,N,VIIRS,n,1,286.54,3.87,D,0
49.346535,24.702553,330.71,0.45,0.63,2021-04-09,1206,N,VIIRS,n,1,286.88,2.87,D,0
49.346424,24.696133,334.76,0.45,0.63,2021-04-09,1206,N,VIIRS,n,1,286.43,2.87,D,0
49.419891,23.55747,354.75,0.4,0.6,2021-04-09,1206,N,VIIRS,n,1,286.78,7.25,D,0
49.443352,23.596348,344.96,0.4,0.6,2021-04-09,1206,N,VIIRS,n,1,286.76,3.23,D,0
49.453434,23.555717,342.71,0.4,0.6,2021-04-09,1206,N,VIIRS,n,1,286.47,5.62,D,0
49.453274,23.550041,331.51,0.4,0.6,2021-04-09,1206,N,VIIRS,n,1,286.04,3.53,D,0
50.645283,26.253756,367,0.53,0.67,2021-04-09,1206,N,VIIRS,h,1,290.75,28.95,D,0
50.641266,26.253021,342.66,0.53,0.67,2021-04-09,1206,N,VIIRS,n,1,286.79,5.91,D,0
50.647568,26.253086,367,0.53,0.67,2021-04-09,1206,N,VIIRS,l,1,287.37,25.67,D,0
50.736099,24.383595,340.55,0.44,0.62,2021-04-09,1206,N,VIIRS,n,1,284.91,6.09,D,0
50.734165,24.386986,342.42,0.44,0.62,2021-04-09,1206,N,VIIRS,n,1,285.87,6,D,0
50.419468,33.376759,311.01,0.57,0.69,2021-04-09,2236,N,VIIRS,n,1,268.86,1.64,N,0
48.174072,37.697357,306.05,0.35,0.57,2021-04-09,2236,N,VIIRS,n,1,275.73,1.21,N,2
48.16856,37.70171,312.43,0.35,0.57,2021-04-09,2236,N,VIIRS,n,1,279.32,2.87,N,2
47.87714,35.155079,312.64,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,272.32,0.94,N,2
47.876602,35.187244,307.82,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,272.93,1.64,N,0
47.871067,35.16135,297.98,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,275.71,2.17,N,3
47.873558,33.391079,309.18,0.56,0.69,2021-04-09,2236,N,VIIRS,n,1,274.5,4.04,N,3
47.867104,33.445377,302.16,0.56,0.68,2021-04-09,2236,N,VIIRS,n,1,272.14,2.7,N,2
47.880009,35.189232,310.57,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,273.13,1.13,N,2
47.874748,35.15691,310.54,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,272.63,2.96,N,3
47.868652,35.163136,303.77,0.46,0.64,2021-04-09,2236,N,VIIRS,n,1,276.29,1.38,N,3
47.873341,33.387188,332.69,0.56,0.69,2021-04-09,2236,N,VIIRS,n,1,275.47,2.8,N,2
47.873302,33.394932,300.06,0.56,0.69,2021-04-09,2236,N,VIIRS,n,1,275.22,2.8,N,2
47.873219,33.410446,295.18,0.56,0.69,2021-04-09,2236,N,VIIRS,n,1,276.12,2.35,N,3
47.62719,34.325733,341.15,0.5,0.66,2021-04-09,2236,N,VIIRS,n,1,273.49,3.9,N,2
48.411564,38.795521,297.47,0.32,0.55,2021-04-10,0018,N,VIIRS,n,1,274.16,0.85,N,0
48.410343,38.799774,295.64,0.32,0.55,2021-04-10,0018,N,VIIRS,n,1,273.97,0.72,N,0
48.412212,38.796677,297.66,0.32,0.55,2021-04-10,0018,N,VIIRS,n,1,273.95,0.86,N,0
48.411007,38.800972,300.57,0.32,0.55,2021-04-10,0018,N,VIIRS,n,1,274.22,0.94,N,0
50.54343,26.260033,318.69,0.38,0.36,2021-04-10,0018,N,VIIRS,n,1,276.95,2.28,N,2
50.645649,25.421459,295.15,0.39,0.36,2021-04-10,0018,N,VIIRS,n,1,270.73,0.54,N,0
50.719601,24.378536,298.62,0.4,0.37,2021-04-10,0018,N,VIIRS,n,1,271.75,0.94,N,0
50.718826,24.384171,308.56,0.4,0.37,2021-04-10,0018,N,VIIRS,n,1,270.96,0.76,N,0
48.48753,34.977619,296.31,0.45,0.47,2021-04-10,0018,N,VIIRS,n,1,271.12,2.01,N,2
48.471378,34.968052,298.55,0.45,0.47,2021-04-10,0018,N,VIIRS,n,1,274.89,1.18,N,2
48.532425,34.640945,308.58,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,273.05,2.05,N,3
48.520386,34.634338,326.24,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,272.42,2.97,N,3
48.47242,34.625755,317.91,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,272.17,1.59,N,2
48.471073,34.631279,296.3,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,274.08,1.59,N,0
48.473522,34.624649,306.85,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,271.32,1.44,N,2
48.472198,34.63018,311.87,0.43,0.46,2021-04-10,0018,N,VIIRS,n,1,275.82,2.15,N,2
47.878738,35.188034,305.38,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,273.65,1.35,N,2
47.879734,35.187351,296.38,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,272.79,1.46,N,2
47.877361,35.158619,296.72,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,272.11,0.92,N,2
47.871719,35.162266,299.82,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,274.87,2.31,N,3
47.867558,35.15995,327.36,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,277.23,2.31,N,3
47.862217,35.143284,302.35,0.47,0.48,2021-04-10,0018,N,VIIRS,n,1,275.8,1.79,N,3
47.158165,37.565037,307.35,0.62,0.54,2021-04-10,0018,N,VIIRS,n,1,271.8,3.08,N,2
47.156982,37.566826,306.88,0.63,0.54,2021-04-10,0018,N,VIIRS,n,1,271.9,2.89,N,2
47.885738,33.446487,313.24,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,274.58,1.62,N,2
47.874035,33.440472,300.72,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,275.17,1.47,N,2
47.877354,33.407639,300.75,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,275.32,1.32,N,3
47.876152,33.412777,306.97,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,278.51,1.32,N,3
47.874947,33.417915,299.24,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,277.08,1.18,N,3
47.867439,33.431328,314.2,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,272.25,1.45,N,3
47.873173,33.388229,343.31,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,277.84,3.58,N,2
47.871971,33.393368,326.2,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,276.3,2.67,N,3
47.874374,33.383095,296.64,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,273.03,3.58,N,2
47.870483,33.3811,295.33,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,273.22,1.28,N,2
47.868065,33.391396,308.5,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,272.77,1.02,N,2
47.869339,33.389839,336.62,0.4,0.44,2021-04-10,0018,N,VIIRS,n,1,275.18,3.54,N,2
47.632523,34.324028,304.5,0.44,0.46,2021-04-10,0018,N,VIIRS,n,1,272.16,1.82,N,2
49.620281,22.835081,309.76,0.42,0.38,2021-04-10,0018,N,VIIRS,n,1,274.76,1.05,N,0
48.165546,30.618355,326.61,0.47,0.4,2021-04-10,0018,N,VIIRS,n,1,274.38,2.48,N,2
48.162029,30.616747,303.63,0.47,0.4,2021-04-10,0018,N,VIIRS,n,1,276.14,2.48,N,2
48.974979,24.708548,306.32,0.39,0.36,2021-04-10,0018,N,VIIRS,n,1,273.51,0.94,N,2
47.173313,31.759706,295.14,0.54,0.42,2021-04-10,0018,N,VIIRS,n,1,273.39,1.09,N,2
46.201008,33.207085,339.58,0.57,0.43,2021-04-10,1006,N,VIIRS,n,1,280.52,5.21,D,3
45.468948,29.46578,338.84,0.57,0.52,2021-04-10,1006,N,VIIRS,n,1,291.64,5.89,D,0
47.351463,37.283875,331.53,0.41,0.37,2021-04-10,1006,N,VIIRS,n,1,288.92,1.96,D,0
47.541851,38.117168,331.13,0.39,0.36,2021-04-10,1006,N,VIIRS,n,1,284.9,2.45,D,0
47.303944,36.339302,341.02,0.43,0.38,2021-04-10,1006,N,VIIRS,n,1,291.41,9.09,D,0
45.5023,28.348917,332.4,0.32,0.55,2021-04-10,1006,N,VIIRS,n,1,294.03,1.77,D,0
48.236797,39.609699,331,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,289.48,2.05,D,0
46.606567,30.339184,340.87,0.49,0.49,2021-04-10,1006,N,VIIRS,n,1,302.33,6.07,D,0
47.836159,33.846188,334.19,0.5,0.41,2021-04-10,1006,N,VIIRS,n,1,292.05,22.04,D,0
47.83482,33.839764,328.21,0.5,0.41,2021-04-10,1006,N,VIIRS,n,1,286.99,22.04,D,0
47.868462,33.448284,333.26,0.51,0.41,2021-04-10,1006,N,VIIRS,n,1,297.16,5.59,D,3
48.152058,34.680012,350.17,0.46,0.39,2021-04-10,1006,N,VIIRS,n,1,291.67,13.23,D,0
48.15086,34.673939,339.64,0.46,0.39,2021-04-10,1006,N,VIIRS,n,1,292.04,13.23,D,0
48.159164,34.696667,334.43,0.46,0.39,2021-04-10,1006,N,VIIRS,n,1,301.17,57.19,D,0
47.132771,29.881149,330.13,0.5,0.49,2021-04-10,1006,N,VIIRS,n,1,299.92,2.27,D,0
48.42659,35.586258,343.8,0.43,0.38,2021-04-10,1006,N,VIIRS,n,1,298.2,14.39,D,0
48.289368,34.234329,329.87,0.48,0.4,2021-04-10,1006,N,VIIRS,n,1,292.33,2.73,D,0
48.292919,34.232719,330.8,0.48,0.4,2021-04-10,1006,N,VIIRS,n,1,291.26,2.73,D,0
48.668774,35.912457,343.66,0.42,0.38,2021-04-10,1006,N,VIIRS,n,1,300.02,5.38,D,0
49.193398,38.301994,338.27,0.39,0.36,2021-04-10,1006,N,VIIRS,n,1,295.35,2.7,D,0
49.269371,38.301239,327.15,0.39,0.36,2021-04-10,1006,N,VIIRS,n,1,293.57,1.13,D,0
49.398335,39.042133,329.46,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,287.16,3.59,D,0
49.397533,39.0369,330.32,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,287.22,3.64,D,0
49.4016,39.040958,331.38,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,293.84,10.9,D,0
49.400795,39.035725,327.84,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,288.2,3.76,D,0
49.40406,39.034554,340.04,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,287.8,3.76,D,0
48.861633,35.565201,328.75,0.43,0.38,2021-04-10,1006,N,VIIRS,n,1,300.34,64,D,0
48.865028,35.563736,352.72,0.43,0.38,2021-04-10,1006,N,VIIRS,n,1,296.79,8.79,D,0
48.570511,33.755264,328.93,0.49,0.4,2021-04-10,1006,N,VIIRS,n,1,292.25,3.49,D,0
49.246048,37.275215,328.3,0.39,0.36,2021-04-10,1006,N,VIIRS,n,1,289.48,2.05,D,0
48.990196,35.679642,345.84,0.42,0.38,2021-04-10,1006,N,VIIRS,n,1,293.67,5.86,D,0
48.912735,35.053265,337.6,0.44,0.38,2021-04-10,1006,N,VIIRS,n,1,293.09,4.96,D,0
48.914902,35.050083,329.85,0.44,0.38,2021-04-10,1006,N,VIIRS,n,1,292.56,2.78,D,0
47.775444,29.481993,347.12,0.5,0.49,2021-04-10,1006,N,VIIRS,n,1,290.67,5.25,D,0
48.165932,30.619656,344.86,0.43,0.46,2021-04-10,1006,N,VIIRS,n,1,299.86,23.49,D,2
49.807018,39.097698,342.59,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,285.31,5.02,D,0
49.637051,38.013042,332.64,0.39,0.36,2021-04-10,1006,N,VIIRS,n,1,293.67,3.06,D,0
49.730629,38.513355,333.23,0.38,0.36,2021-04-10,1006,N,VIIRS,n,1,301.27,41.44,D,0
49.53307,37.085327,339.31,0.39,0.37,2021-04-10,1006,N,VIIRS,n,1,298.3,6.52,D,0
48.261467,30.737873,331.03,0.43,0.46,2021-04-10,1006,N,VIIRS,n,1,296.96,2.75,D,0
48.998638,33.28392,338.36,0.5,0.41,2021-04-10,1006,N,VIIRS,n,1,294.05,19.78,D,0
