latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
48.85088,37.94503,340.43,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,299.81,3.84,D
48.96415,38.49901,334.9,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,298.58,3.11,D
48.98486,38.58975,332.2,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,292.01,3.37,D
48.96988,38.49021,327.76,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,296.67,1.84,D
48.90014,38.12273,331.96,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,297.67,3.09,D
48.90199,38.1199,332.6,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,300.42,3.1,D
48.90543,38.11834,338.02,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,299.47,3.1,D
48.98845,38.52991,329.98,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,295.22,1.62,D
48.93054,38.22838,331.22,0.44,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.46,3.17,D
48.8669,37.86433,349.24,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,306.56,23.07,D
48.9226,38.12967,327.43,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,291.46,2.99,D
48.91113,38.07073,328.33,0.44,0.39,2022-05-05,0956,N,VIIRS,l,2.0NRT,300.91,2.83,D
48.92376,38.11638,333.31,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,295.86,6.99,D
48.92377,38.05863,331.92,0.44,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,295.04,3.65,D
49.0071,38.45318,328.03,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,292.19,1.59,D
48.92489,38.00654,354.47,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,304.88,14.31,D
49.01733,38.44868,336.57,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.22,7.06,D
49.01623,38.44291,338.73,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,293.23,6.82,D
49.03276,38.51067,341.51,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,295.35,10.22,D
49.0306,38.49923,344.19,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.49,3.89,D
49.01645,38.40511,332.42,0.43,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.25,2.82,D
48.97861,38.207,327.18,0.44,0.38,2022-05-05,0956,N,VIIRS,n,2.0NRT,289.32,3.1,D
48.91786,37.89323,331.7,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,295.81,3.3,D
48.91539,37.82266,328.12,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.36,3.07,D
48.93754,37.91693,336.73,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,292.93,4.16,D
48.93639,37.91096,336.19,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,296.5,4.16,D
48.9606,38.01649,347.12,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,297.66,5.52,D
48.94217,37.92135,347.78,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.24,5.16,D
48.94101,37.91538,335.35,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,293.29,4.16,D
48.96405,38.01495,329.43,0.45,0.39,2022-05-05,0956,N,VIIRS,l,2.0NRT,304.1,3.87,D
48.95256,37.95551,345.91,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,293.58,8.33,D
48.96751,38.0134,334.89,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,303.02,3.87,D
48.95717,37.95993,335.33,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,294.24,8.33,D
48.95602,37.95398,351.53,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,300.24,8.33,D
48.95486,37.94803,347.28,0.45,0.39,2022-05-05,0956,N,VIIRS,n,2.0NRT,306.16,11.11,D
48.95948,37.95245,367,0.45,0.39,2022-05-05,0956,N,VIIRS,h,2.0NRT,302.89,29.91,D
46.46497,31.95501,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,300.46,31.07,D
46.46464,31.9443,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,298.08,12.88,D
46.46447,31.93894,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,309.85,36.07,D
46.46546,31.97111,344.78,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.11,19.57,D
46.46513,31.96037,340.62,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.57,31.07,D
46.4648,31.94965,351.9,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.65,12.88,D
46.47108,31.97074,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,299.51,19.57,D
46.47091,31.96537,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,294.28,19.57,D
46.47058,31.95466,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,303.37,31.07,D
46.47141,31.98146,333.42,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.12,16.94,D
46.47041,31.9493,334.57,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,303.14,12.88,D
46.47669,31.97038,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,301.25,15.53,D
46.47652,31.96501,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,296.73,15.53,D
46.47618,31.95432,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,305.74,12.49,D
46.47635,31.95968,351.72,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,305.49,12.49,D
46.47535,31.92757,349.63,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.45,3.79,D
46.4823,31.97006,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,299.71,15.53,D
46.48196,31.95933,351.95,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.88,12.49,D
46.48146,31.94326,336.03,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.25,12.39,D
46.48129,31.9379,342.96,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.16,7.92,D
46.48112,31.93257,336.02,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.47,7.92,D
46.48095,31.92722,333.86,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.28,3.79,D
46.48808,31.97512,367,0.4,0.6,2022-05-05,1136,N,VIIRS,h,2.0NRT,297.87,7.69,D
46.48758,31.95898,340.39,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.9,4.48,D
46.4874,31.95362,337.24,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.26,4.48,D
46.48706,31.9429,347.26,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.79,10.18,D
46.4974,31.91548,331.03,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.84,4.64,D
46.8123,32.80939,341.95,0.44,0.62,2022-05-05,1136,N,VIIRS,n,2.0NRT,293.67,5.53,D
49.46767,33.16186,334.28,0.47,0.64,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.58,4.53,D
49.28529,27.68674,337.37,0.53,0.5,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.58,6.65,D
49.05302,24.30645,331.9,0.57,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.56,2.43,D
49.12036,24.46726,349.64,0.39,0.44,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.1,4.49,D
49.61459,31.04285,334.52,0.38,0.59,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.36,7.04,D
49.61442,31.0375,354.42,0.38,0.59,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.99,5.97,D
49.31337,23.48093,344.69,0.53,0.42,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.72,4.88,D
49.92211,34.45572,367,0.54,0.68,2022-05-05,1136,N,VIIRS,h,2.0NRT,301.16,11.26,D
49.92381,34.45552,355.38,0.54,0.68,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.19,6.37,D
49.94927,32.10434,332.9,0.43,0.62,2022-05-05,1136,N,VIIRS,n,2.0NRT,301.66,1.81,D
49.52938,23.96053,333.34,0.56,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.12,3.63,D
49.5268,23.96072,333.87,0.56,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.39,4.58,D
50.07555,36.44376,339.35,0.66,0.73,2022-05-05,1136,N,VIIRS,n,2.0NRT,294.25,6.58,D
50.10591,36.70245,327.65,0.68,0.74,2022-05-05,1136,N,VIIRS,n,2.0NRT,294.05,5.37,D
50.11351,36.66345,335.16,0.68,0.74,2022-05-05,1136,N,VIIRS,n,2.0NRT,291.12,6.12,D
49.5913,23.32784,330.76,0.53,0.42,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.74,2.51,D
49.59204,23.32765,329.82,0.53,0.42,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.32,3.78,D
50.07548,36.44667,337.48,0.66,0.73,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.31,8.44,D
50.11947,36.66621,334.25,0.68,0.74,2022-05-05,1136,N,VIIRS,n,2.0NRT,290.68,2.62,D
50.00462,28.41498,333.56,0.58,0.52,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.34,1.67,D
50.21757,33.24374,367,0.48,0.65,2022-05-05,1136,N,VIIRS,h,2.0NRT,304.49,20.48,D
49.7604,24.1967,350.09,0.38,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.63,6.58,D
50.22704,33.04985,330.13,0.47,0.64,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.77,4.32,D
50.21805,33.24143,367,0.48,0.65,2022-05-05,1136,N,VIIRS,h,2.0NRT,302.42,24.24,D
50.2284,33.04737,337.58,0.47,0.64,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.46,3.94,D
50.22132,29.99628,367,0.34,0.56,2022-05-05,1136,N,VIIRS,h,2.0NRT,295.54,11.7,D
49.92253,24.78738,353.47,0.41,0.45,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.98,9.52,D
50.34019,33.25603,340.22,0.48,0.65,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.16,3.02,D
50.19792,27.90999,339.77,0.56,0.51,2022-05-05,1136,N,VIIRS,n,2.0NRT,292.27,7.48,D
50.25204,27.51683,331.64,0.54,0.5,2022-05-05,1136,N,VIIRS,n,2.0NRT,293.96,3.94,D
50.51333,32.29357,330.33,0.44,0.62,2022-05-05,1136,N,VIIRS,l,2.0NRT,301.16,1.99,D
50.03907,23.62085,334.45,0.55,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,297,6.2,D
50.04155,23.62032,331.31,0.55,0.43,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.7,6.84,D
50.52845,32.22156,341.52,0.43,0.62,2022-05-05,1136,N,VIIRS,n,2.0NRT,300,2.59,D
50.38949,26.13702,334.92,0.47,0.48,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.09,4.53,D
50.38903,26.13029,344.12,0.47,0.48,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.61,5.72,D
50.24592,24.22873,339.21,0.39,0.44,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.16,1.64,D
50.67177,30.98074,328.2,0.38,0.59,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.78,1.4,D
50.65348,30.10478,326.44,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,290.29,1.83,D
50.65897,30.1094,328.64,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,294.39,4.68,D
50.69815,31.12579,347.12,0.39,0.59,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.29,3.21,D
50.66428,30.10899,330.17,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,290.71,2.39,D
50.66247,30.10869,333.32,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,292.39,3.27,D
50.70238,31.12593,341.85,0.39,0.59,2022-05-05,1136,N,VIIRS,n,2.0NRT,295,2.72,D
50.70923,29.7879,337.37,0.34,0.56,2022-05-05,1136,N,VIIRS,n,2.0NRT,291.2,2.26,D
50.71446,29.78745,367,0.34,0.56,2022-05-05,1136,N,VIIRS,h,2.0NRT,297.51,16.91,D
50.71427,29.78253,367,0.34,0.56,2022-05-05,1136,N,VIIRS,h,2.0NRT,293.75,11.04,D
50.72026,29.80185,325.85,0.34,0.56,2022-05-05,1136,N,VIIRS,n,2.0NRT,288.59,1.75,D
50.83139,34.11362,333.97,0.53,0.67,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.41,3.31,D
50.7806,30.04988,329.87,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,294.28,2.53,D
47.62694,34.32793,335.65,0.52,0.67,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.19,6.13,D
47.96087,33.57472,350.95,0.49,0.65,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.47,4.78,D
48.06525,29.88665,343.98,0.33,0.55,2022-05-05,1136,N,VIIRS,n,2.0NRT,305.24,2.2,D
48.5094,31.65478,331.36,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,302.9,1.87,D
48.4556,27.30765,367,0.5,0.49,2022-05-05,1136,N,VIIRS,h,2.0NRT,306.58,17.02,D
48.69058,31.00161,367,0.37,0.58,2022-05-05,1136,N,VIIRS,h,2.0NRT,301.43,3.76,D
48.6904,30.99645,344.88,0.37,0.58,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.33,3.76,D
48.69585,30.99625,337.78,0.37,0.58,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.9,3.76,D
48.6959,30.99745,335.76,0.37,0.58,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.86,2.67,D
48.75037,31.99102,332.8,0.41,0.61,2022-05-05,1136,N,VIIRS,n,2.0NRT,305.39,2.74,D
48.75607,31.99069,367,0.41,0.61,2022-05-05,1136,N,VIIRS,h,2.0NRT,305.91,7.01,D
48.76177,31.99055,332.41,0.41,0.61,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.01,7.01,D
48.80993,36.32127,333.86,0.65,0.73,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.07,7,D
48.867,37.86676,325.17,0.76,0.77,2022-05-05,1136,N,VIIRS,n,2.0NRT,287.77,3.64,D
48.85302,29.84261,367,0.33,0.55,2022-05-05,1136,N,VIIRS,h,2.0NRT,309.26,15.06,D
48.95994,37.95442,337.98,0.77,0.77,2022-05-05,1136,N,VIIRS,n,2.0NRT,289.53,8.37,D
48.96519,32.54623,336.71,0.44,0.62,2022-05-05,1136,N,VIIRS,n,2.0NRT,297.79,4.8,D
48.94273,32.71599,356.98,0.45,0.63,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.72,8.7,D
48.95983,37.94897,338.12,0.77,0.77,2022-05-05,1136,N,VIIRS,n,2.0NRT,289.31,9.52,D
48.96701,30.45645,339.38,0.35,0.57,2022-05-05,1136,N,VIIRS,n,2.0NRT,300.69,5.06,D
49.18681,36.84499,353.5,0.69,0.74,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.54,13.16,D
49.18431,36.84513,344.6,0.69,0.74,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.62,7.51,D
49.22165,37.08803,335.71,0.7,0.75,2022-05-05,1136,N,VIIRS,n,2.0NRT,289.7,4.11,D
49.12769,29.532,355.46,0.32,0.55,2022-05-05,1136,N,VIIRS,n,2.0NRT,302.94,5.99,D
47.63037,34.32885,333.71,0.52,0.67,2022-05-05,1136,N,VIIRS,n,2.0NRT,295.87,6.22,D
49.1326,29.52721,334.41,0.32,0.55,2022-05-05,1136,N,VIIRS,n,2.0NRT,299.64,2.9,D
49.31861,37.03668,326.95,0.7,0.75,2022-05-05,1136,N,VIIRS,n,2.0NRT,292.01,5.98,D
49.32006,31.28226,330.25,0.39,0.59,2022-05-05,1136,N,VIIRS,l,2.0NRT,303.95,4.4,D
46.39794,32.06517,330.61,0.4,0.6,2022-05-05,1136,N,VIIRS,l,2.0NRT,301.79,3.83,D
46.40358,32.06482,343,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,302.04,3.83,D
46.4145,32.05335,332.97,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,298.33,11.02,D
46.41432,32.04794,329.68,0.4,0.6,2022-05-05,1136,N,VIIRS,n,2.0NRT,296.61,3.85,D
51.86274,25.90555,351.04,0.47,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,312.47,88.2,D
50.96327,29.86465,326.08,0.34,0.56,2022-05-05,1138,N,VIIRS,n,2.0NRT,292.46,2.07,D
50.96206,29.86598,340.15,0.34,0.56,2022-05-05,1138,N,VIIRS,n,2.0NRT,294.95,3.27,D
50.82089,26.61775,336,0.5,0.49,2022-05-05,1138,N,VIIRS,n,2.0NRT,297.85,5.69,D
50.89337,26.33513,332.99,0.48,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,299.83,2.57,D
51.07293,29.31693,367,0.33,0.55,2022-05-05,1138,N,VIIRS,h,2.0NRT,295.05,18.51,D
51.0733,29.32639,349.3,0.33,0.55,2022-05-05,1138,N,VIIRS,n,2.0NRT,293.57,33.39,D
51.07312,29.32166,353.68,0.33,0.55,2022-05-05,1138,N,VIIRS,n,2.0NRT,295.07,33.39,D
51.07807,29.31637,347.77,0.33,0.55,2022-05-05,1138,N,VIIRS,n,2.0NRT,289.27,18.51,D
51.07843,29.32581,356.86,0.33,0.55,2022-05-05,1138,N,VIIRS,l,2.0NRT,289.17,33.39,D
51.07825,29.32109,265.9,0.33,0.55,2022-05-05,1138,N,VIIRS,l,2.0NRT,321.05,33.39,D
51.11803,30.13275,351.95,0.35,0.57,2022-05-05,1138,N,VIIRS,n,2.0NRT,293.76,3.84,D
51.13453,30.14694,367,0.35,0.57,2022-05-05,1138,N,VIIRS,h,2.0NRT,292.75,9.94,D
51.00146,26.64037,334.99,0.5,0.49,2022-05-05,1138,N,VIIRS,n,2.0NRT,295.85,5.01,D
51.2265,30.83888,337.6,0.38,0.59,2022-05-05,1138,N,VIIRS,n,2.0NRT,297.04,6.17,D
51.23199,30.83853,367,0.38,0.59,2022-05-05,1138,N,VIIRS,h,2.0NRT,299.02,6.17,D
51.23214,30.84416,355.96,0.38,0.59,2022-05-05,1138,N,VIIRS,n,2.0NRT,302.25,6.17,D
51.23779,30.84946,331.68,0.38,0.59,2022-05-05,1138,N,VIIRS,n,2.0NRT,297.6,2.95,D
50.88762,24.31937,343.96,0.4,0.44,2022-05-05,1138,N,VIIRS,n,2.0NRT,299.95,3.34,D
51.34569,27.09227,346.92,0.52,0.5,2022-05-05,1138,N,VIIRS,n,2.0NRT,297.89,13.09,D
51.70315,31.85817,356.04,0.42,0.61,2022-05-05,1138,N,VIIRS,n,2.0NRT,293.39,8.6,D
51.77679,26.13541,327.35,0.48,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,290.83,7.49,D
51.78034,26.12045,337.83,0.48,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,295.1,4.41,D
51.78529,26.12684,341.3,0.48,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,290.3,6.04,D
51.78482,26.11973,330.81,0.48,0.48,2022-05-05,1138,N,VIIRS,n,2.0NRT,289.72,2.69,D
51.82032,24.71779,325.57,0.42,0.45,2022-05-05,1138,N,VIIRS,n,2.0NRT,296.9,2.68,D
51.88868,25.19011,327.54,0.44,0.46,2022-05-05,1138,N,VIIRS,n,2.0NRT,296.68,2.69,D
51.88821,25.18358,325.58,0.44,0.46,2022-05-05,1138,N,VIIRS,n,2.0NRT,295.67,2.69,D
50.22953,36.40573,317.12,0.4,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.17,1.27,N
50.2276,36.40958,325.95,0.4,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.44,2.06,N
51.13526,30.15031,302.96,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.46,1.15,N
50.24332,36.17763,306.26,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.31,0.79,N
50.07589,36.62508,298.05,0.4,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,272.72,0.53,N
49.79707,38.03897,307.02,0.43,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.08,0.92,N
50.72628,29.80377,303.66,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.4,1.83,N
50.7206,29.78875,300.32,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.06,1.2,N
50.71985,29.79524,310.58,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.99,1.5,N
50.7191,29.80172,300.09,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.29,1.5,N
50.71417,29.7802,298.44,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.09,1.72,N
49.31681,36.99567,343.22,0.41,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.91,6.65,N
48.98539,38.58253,309.87,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.07,1.04,N
48.98418,38.58857,297.42,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.29,1.04,N
48.98296,38.59461,297.15,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.14,1.73,N
48.9819,38.58096,298.73,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.55,1.04,N
49.25435,37.11827,299.15,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.96,1.68,N
49.24429,37.11398,298.36,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.28,0.58,N
49.24198,37.10698,302.91,0.41,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.81,1.46,N
49.24094,37.11254,310.39,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.05,1.03,N
48.95391,38.58776,301.93,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.2,1.11,N
48.98444,38.39846,295.4,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.78,0.54,N
49.215,37.17361,297.58,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.82,0.61,N
49.21772,37.12053,295.69,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.27,0.61,N
49.20724,37.17627,295.36,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.94,1.03,N
49.20303,37.19864,301.26,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.62,0.9,N
48.93547,38.56604,299.07,0.46,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.98,1.06,N
49.20599,37.16364,295.58,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.73,1.15,N
49.20539,37.17449,306.86,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.94,0.52,N
49.20204,37.17302,295.85,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.94,0.52,N
49.201,37.17862,296.7,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.37,0.52,N
49.13182,37.48962,303.73,0.42,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.51,1.15,N
48.93504,38.44715,296.7,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.04,0.55,N
49.00182,38.0892,295.23,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.87,0.48,N
49.00068,38.07591,298.17,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.08,0.62,N
49.17137,37.12362,299.53,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.75,1.06,N
49.13876,37.27852,311.65,0.42,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.04,1.3,N
49.08304,37.57274,302.94,0.43,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.98,2.05,N
48.99611,38.00383,310.59,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.58,1.29,N
48.99498,38.00963,297.55,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.41,0.98,N
50.76045,24.34993,299.54,0.49,0.49,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.56,0.79,N
48.97552,38.05182,302.53,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.67,1.09,N
48.96635,38.06047,301.5,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.79,1.71,N
49.02628,37.73397,299.71,0.43,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.33,0.79,N
48.87101,38.48297,297.64,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.84,0.68,N
48.96297,38.00167,322.39,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.36,2.47,N
48.96873,37.87746,295.25,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.44,0.66,N
48.96532,37.89489,296.64,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.7,1.17,N
48.96758,37.86436,295.1,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.86,0.75,N
48.96645,37.87014,295.22,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.65,0.66,N
48.96531,37.87593,295.86,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.2,0.66,N
48.96304,37.88754,295.43,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.5,1.33,N
48.95962,37.88602,299.77,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.15,1.11,N
48.96022,37.88585,299.24,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.14,0.87,N
48.93975,37.8957,297.91,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.25,0.74,N
50.54411,26.25869,313.52,0.41,0.45,2022-05-05,2350,N,VIIRS,n,2.0NRT,281.86,1.86,N
48.94401,37.79687,298.52,0.43,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.42,1.47,N
48.93725,37.81266,301.82,0.43,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.87,1.47,N
48.92365,37.82547,295.58,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.97,0.53,N
48.86784,38.09231,321.36,0.44,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.11,1.95,N
49.03769,37.13103,295.13,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,276,0.5,N
48.87368,37.85327,297.38,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.48,1.16,N
48.65707,38.38225,324.35,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.06,1.15,N
